id, label, s, tx, ty, tz, r11, r12, r13, r21, r22, r23, r31, r32, r33, hand_dir_1, hand_dir_2, hand_dir_3,  thumb_dir_1, thumb_dir_2, thumb_dir_3, 	thumb_meta_center_1, thumb_meta_center_2, thumb_meta_center_3, thumb_meta_dir_1, thumb_meta_dir_2, thumb_meta_dir_3, 	thumb_prox_center_1, thumb_prox_center_2, thumb_prox_center_3, thumb_prox_dir_1, thumb_prox_dir_2, thumb_prox_dir_3, 	thumb_int_center_1, thumb_int_center_2, thumb_int_center_3, thumb_int_dir_1, thumb_int_dir_2, thumb_int_dir_3, 	thumb_dist_center_1, thumb_dist_center_2, thumb_dist_center_3, thumb_dist_dir_1, thumb_dist_dir_2, thumb_dist_dir_3, 	thumb_tip_pos_1, thumb_tip_pos_2, thumb_tip_pos_3, index_dir_1, index_dir_2, index_dir_3, 	index_meta_center_1, index_meta_center_2, index_meta_center_3, index_meta_dir_1, index_meta_dir_2, index_meta_dir_3, 	index_prox_center_1, index_prox_center_2, index_prox_center_3, index_prox_dir_1, index_prox_dir_2, index_prox_dir_3, 	index_int_center_1, index_int_center_2, index_int_center_3, index_int_dir_1, index_int_dir_2, index_int_dir_3, 	index_dist_center_1, index_dist_center_2, index_dist_center_3, index_dist_dir_1, index_dist_dir_2, index_dist_dir_3, 	index_tip_pos_1, index_tip_pos_2, index_tip_pos_3, middle_dir_1, middle_dir_2, middle_dir_3, 	middle_meta_center_1, middle_meta_center_2, middle_meta_center_3, middle_meta_dir_1, middle_meta_dir_2, middle_meta_dir_3, 	middle_prox_center_1, middle_prox_center_2, middle_prox_center_3, middle_prox_dir_1, middle_prox_dir_2, middle_prox_dir_3, 	middle_int_center_1, middle_int_center_2, middle_int_center_3, middle_int_dir_1, middle_int_dir_2, middle_int_dir_3, 	middle_dist_center_1, middle_dist_center_2, middle_dist_center_3, middle_dist_dir_1, middle_dist_dir_2, middle_dist_dir_3, 	middle_tip_pos_1, middle_tip_pos_2, middle_tip_pos_3, ring_dir_1, ring_dir_2, ring_dir_3, 	ring_meta_center_1, ring_meta_center_2, ring_meta_center_3, ring_meta_dir_1, ring_meta_dir_2, ring_meta_dir_3, 	ring_prox_center_1, ring_prox_center_2, ring_prox_center_3, ring_prox_dir_1, ring_prox_dir_2, ring_prox_dir_3, 	ring_int_center_1, ring_int_center_2, ring_int_center_3, ring_int_dir_1, ring_int_dir_2, ring_int_dir_3, 	ring_dist_center_1, ring_dist_center_2, ring_dist_center_3, ring_dist_dir_1, ring_dist_dir_2, ring_dist_dir_3, 	ring_tip_pos_1, ring_tip_pos_2, ring_tip_pos_3, pinkie_dir_1, pinkie_dir_2, pinkie_dir_3, 	pinkie_meta_center_1, pinkie_meta_center_2, pinkie_meta_center_3, pinkie_meta_dir_1, pinkie_meta_dir_2, pinkie_meta_dir_3, 	pinkie_prox_center_1, pinkie_prox_center_2, pinkie_prox_center_3, pinkie_prox_dir_1, pinkie_prox_dir_2, pinkie_prox_dir_3, 	pinkie_int_center_1, pinkie_int_center_2, pinkie_int_center_3, pinkie_int_dir_1, pinkie_int_dir_2, pinkie_int_dir_3, 	pinkie_dist_center_1, pinkie_dist_center_2, pinkie_dist_center_3, pinkie_dist_dir_1, pinkie_dist_dir_2, pinkie_dist_dir_3, 	pinkie_tip_pos_1, pinkie_tip_pos_2, pinkie_tip_pos_3,
534, h, 1.23142, -8.93924, -12.1734, -14.4273, 0.975536, 0.165541, -0.144656, -0.162697, 0.986178, 0.031355, 0.147847, -0.00705281, 0.988985, 0.654684, 0.247909, -0.714094, 0.496028, 0.505449, -0.706029, -101.242, 129.632, -5.9373, 0.167633, 0.962235, 0.214483, -108.865, 155.279, -40.006, 0.0319445, 0.801937, 0.596553, -77.7788, 176.95, -70.8028, 0.0319445, 0.801937, 0.596553, -94.188, 170.234, -60.8964, 0.0319445, 0.801937, 0.596553, -81.3519, 173.072, -73.3045, 0.73553, -0.354337, -0.577443, -58.9973, 154.045, -58.8975, 0.804951, 0.18005, 0.565363, -30.8538, 148.191, -82.6401, 0.655711, 0.157941, 0.738308, -5.0236, 133.51, -102.44, 0.655711, 0.157941, 0.738308, -15.4257, 140.758, -94.7522, 0.655711, 0.157941, 0.738308, -5.79509, 132.764, -103.737, 0.630838, -0.489891, -0.601705, -45.9701, 158.55, -45.5252, 0.742431, -0.00173904, 0.669921, -16.8186, 146.937, -73.1835, 0.686214, -0.00969815, 0.727335, 7.9511, 124.673, -96.8497, 0.686214, -0.00969815, 0.727335, -1.25107, 134.847, -88.0321, 0.686214, -0.00969815, 0.727335, 6.74075, 125.207, -96.5551, -0.485795, -0.81781, 0.308529, -36.2634, 159.825, -28.3439, 0.638979, -0.0912584, 0.763792, -30.7522, 122.531, -37.409, 0.63883, -0.0912813, 0.763914, -53.2892, 93.8762, -21.9863, 0.63883, -0.0912813, 0.763914, -42.4308, 102.871, -29.9919, 0.63883, -0.0912813, 0.763914, -46.2571, 91.8647, -32.2567, -0.602147, -0.795988, 0.0618272, -28.0527, 156.832, -11.9456, 0.542324, -0.266435, 0.796805, -24.6915, 128.505, -23.2525, 0.459056, -0.281824, 0.842522, -46.8296, 106.764, -18.4626, 0.459056, -0.281824, 0.842522, -34.9119, 114.994, -22.2031, 0.459056, -0.281824, 0.842522, -39.3518, 104.522, -27.2777, 
535, h, 1.1985, -21.7386, -7.43663, 12.8986, 0.939782, 0.330269, -0.0879315, -0.320777, 0.941142, 0.106558, 0.117949, -0.0719348, 0.990411, 0.631258, 0.399184, -0.664955, 0.502353, 0.633138, -0.588878, -110.692, 125.881, 18.3498, 0.0083587, 0.957251, 0.289137, -117.249, 154.474, -13.5245, -0.122146, 0.726183, 0.676564, -86.0794, 182.816, -38.3174, -0.122146, 0.726183, 0.676564, -102.385, 173.208, -30.9486, -0.122146, 0.726183, 0.676564, -83.1224, 175.983, -65.5822, 0.790276, -0.260492, -0.554624, -71.0436, 160.459, -30.8213, 0.747898, 0.257261, 0.611935, -41.4994, 157.711, -53.3963, 0.606398, 0.202475, 0.768951, -13.4938, 146.508, -72.5317, 0.606398, 0.202475, 0.768951, -24.923, 152.247, -65.0297, 0.606398, 0.202475, 0.768951, -10.4623, 140.624, -91.7249, 0.706719, -0.384453, -0.593923, -59.3273, 165.866, -16.5977, 0.711068, 0.0605718, 0.700509, -28.0708, 158.387, -43.37, 0.6555, 0.0399363, 0.754139, 0.131869, 140.489, -66.936, 0.6555, 0.0399363, 0.754139, -10.6307, 148.9, -58.0265, 0.6555, 0.0399363, 0.754139, 1.57474, 136.016, -81.6446, -0.368495, -0.899154, 0.236079, -50.5115, 167.291, 1.04578, 0.619795, -0.0506548, 0.783127, -39.2777, 131.911, -10.1533, 0.622097, -0.0498, 0.781355, -57.7587, 99.2541, 2.47943, 0.622097, -0.0498, 0.781355, -48.1363, 110.295, -4.47794, 0.622097, -0.0498, 0.781355, -46.9698, 92.6712, -30.5495, -0.47104, -0.881865, -0.0208599, -42.4809, 164.342, 17.541, 0.5506, -0.240569, 0.799353, -34.3483, 137.829, 4.40643, 0.470916, -0.27139, 0.839396, -52.9315, 112.628, 6.68386, 0.470916, -0.27139, 0.839396, -42.3435, 122.861, 4.05237, 0.470916, -0.27139, 0.839396, -40.3784, 105.593, -25.1002, 
536, h, 1.17413, -15.5699, -12.1763, 40.0576, 0.886512, 0.462704, 0.000874243, -0.455398, 0.872176, 0.178669, 0.0819085, -0.158791, 0.983909, 0.604799, 0.548888, -0.57701, 0.808763, -0.159796, -0.56601, -53.0871, 163.506, 12.3976, 0.664205, 0.064268, 0.744782, -18.8616, 162.582, -11.6321, 0.574776, 0.0107956, 0.81824, 14.0358, 154.528, -34.6347, 0.574776, 0.0107956, 0.81824, 1.0966, 158.638, -25.5998, 0.574776, 0.0107956, 0.81824, 1.84665, 138.591, -76.0175, 0.55409, 0.684893, -0.473187, -100.448, 113.703, 39.5106, -0.128135, 0.910352, 0.393499, -106.634, 143.633, 8.81027, -0.231636, 0.672822, 0.702606, -71.176, 170.891, -5.60229, -0.231636, 0.672822, 0.702606, -90.2397, 163.898, -5.19069, -0.231636, 0.672822, 0.702606, -82.6144, 175.521, -59.3056, 0.842396, -0.0433801, -0.53711, -63.3405, 158.418, -3.02301, 0.679508, 0.273032, 0.680972, -32.4817, 161.486, -23.72, 0.53535, 0.180941, 0.825022, -2.29052, 158.627, -42.6838, 0.53535, 0.180941, 0.825022, -14.8121, 160.576, -34.9861, 0.53535, 0.180941, 0.825022, -10.5682, 141.941, -88.5399, -0.254825, -0.960497, 0.111847, -45.3535, 163.913, 30.5929, 0.584262, -0.0662354, 0.808858, -29.0334, 131.854, 16.1281, 0.590039, -0.0628092, 0.804928, -43.519, 95.8481, 23.9369, 0.590039, -0.0628092, 0.804928, -35.1594, 108.763, 18.8169, 0.590039, -0.0628092, 0.804928, -46.8932, 92.9383, -28.8883, -0.353176, -0.924329, -0.144511, -37.7823, 160.048, 47.1161, 0.539375, -0.26377, 0.799688, -25.755, 136.436, 31.6438, 0.464742, -0.307395, 0.830376, -41.0464, 109.062, 30.0684, 0.464742, -0.307395, 0.830376, -31.7496, 120.747, 29.191, 0.464742, -0.307395, 0.830376, -40.4056, 105.728, -24.3027, 
537, h, 1.18031, -0.439235, -26.6656, 65.6697, 0.889664, 0.449695, 0.0791984, -0.454759, 0.856989, 0.242415, 0.0411408, -0.251684, 0.966935, 0.634556, 0.577412, -0.513746, 0.838046, -0.0277105, -0.544895, -37.1456, 149.96, 39.1206, 0.637668, -0.00286438, 0.770306, -2.03029, 152.965, 16.5919, 0.542673, -0.0609669, 0.837729, 32.2199, 150.695, -5.76025, 0.542673, -0.0609669, 0.837729, 18.6506, 152.281, 3.14524, 0.542673, -0.0609669, 0.837729, 3.63067, 139.967, -70.5053, 0.56134, 0.727531, -0.394457, -86.2942, 99.2533, 60.84, -0.12699, 0.881736, 0.454329, -91.822, 131.896, 32.9031, -0.251985, 0.604259, 0.755893, -55.6233, 157.898, 24.1838, -0.251985, 0.604259, 0.755893, -75.2127, 153.422, 21.2316, -0.251985, 0.604259, 0.755893, -72.4857, 166.313, -16.3062, 0.849758, 0.0853821, -0.520212, -46.9158, 146.204, 23.0192, 0.658799, 0.20964, 0.72252, -15.7484, 152.439, 3.53168, 0.510645, 0.111844, 0.852486, 14.7686, 154.618, -15.0339, 0.510645, 0.111844, 0.852486, 2.07563, 154.23, -7.37999, 0.510645, 0.111844, 0.852486, -9.5443, 142.878, -84.41, -0.246698, -0.968911, 0.0187467, -30.0731, 148.896, 57.5567, 0.553257, -0.13609, 0.821819, -12.703, 118.601, 40.7067, 0.56605, -0.128368, 0.814315, -27.1271, 82.033, 44.9687, 0.56605, -0.128368, 0.814315, -18.6337, 95.3084, 41.1574, 0.56605, -0.128368, 0.814315, -42.3021, 91.8038, -9.46559, -0.373832, -0.904665, -0.204527, -23.1741, 143.696, 74.008, 0.505408, -0.331528, 0.79665, -11.2602, 120.893, 57.2839, 0.443213, -0.367951, 0.817419, -27.2213, 94.0802, 53.8687, 0.443213, -0.367951, 0.817419, -17.6054, 105.538, 53.8124, 0.443213, -0.367951, 0.817419, -38.7189, 104.837, -12.6314, 
538, h, 1.12205, 42.823, -33.8767, 98.0469, 0.954642, 0.257517, 0.149475, -0.297741, 0.830518, 0.470733, -0.0029201, -0.493887, 0.869521, 0.753361, 0.557, -0.349568, 0.839849, 0.0382551, -0.541471, 10.1866, 143.667, 75.9936, 0.61869, -0.399102, 0.676713, 45.8893, 147.916, 54.618, 0.495589, -0.46101, 0.736112, 80.1079, 148.743, 32.0979, 0.495589, -0.46101, 0.736112, 66.6147, 148.86, 41.2559, 0.495589, -0.46101, 0.736112, 52.9758, 146.862, 6.28474, 0.837378, 0.425303, -0.343388, -49.5775, 100.992, 84.0903, 0.0853635, 0.687474, 0.721174, -38.7354, 134.493, 58.8577, 0.0264428, 0.595944, 0.80259, 6.26435, 148.204, 47.1942, 0.0264428, 0.595944, 0.80259, -13.9585, 147.077, 48.6973, 0.0264428, 0.595944, 0.80259, -1.27166, 148.308, 47.1692, 0.843303, 0.0960225, -0.528792, -0.191855, 147.713, 60.3497, 0.68956, -0.193158, 0.697995, 31.3698, 153.793, 41.4568, 0.532097, -0.287551, 0.796359, 61.4883, 156.505, 22.312, 0.532097, -0.287551, 0.796359, 49.0584, 155.807, 30.3652, 0.532097, -0.287551, 0.796359, 33.5023, 151.993, -8.06988, -0.453164, -0.843774, -0.287556, 16.8021, 135.033, 92.5085, 0.505117, -0.5194, 0.689261, 28.7172, 110.442, 65.0001, 0.520263, -0.512282, 0.683296, 6.30281, 78.7502, 58.3061, 0.520263, -0.512282, 0.683296, 17.8231, 90.158, 58.0872, 0.520263, -0.512282, 0.683296, -3.78907, 82.0679, 49.2548, -0.567771, -0.685799, -0.455319, 22.2698, 123.299, 105.839, 0.412347, -0.679671, 0.606645, 30.0588, 106.002, 81.7193, 0.353119, -0.702548, 0.617845, 8.23827, 86.0487, 71.501, 0.353119, -0.702548, 0.617845, 20.4218, 94.3621, 73.991, 0.353119, -0.702548, 0.617845, -1.33037, 91.0007, 59.1179, 
539, h, 1.10977, 69.6496, -28.8944, 108.749, 0.982513, 0.10883, 0.151074, -0.174866, 0.818016, 0.54797, -0.0639454, -0.564806, 0.822743, 0.798358, 0.493697, -0.344801, 0.863835, 0.0707849, -0.498777, 38.104, 147.727, 86.6834, 0.581863, -0.455895, 0.673494, 74.6889, 152.927, 67.0831, 0.462333, -0.504637, 0.729102, 109.927, 155.177, 46.2953, 0.462333, -0.504637, 0.729102, 96.0062, 154.674, 54.7745, 0.462333, -0.504637, 0.729102, 101.945, 153.79, 45.8756, 0.89462, 0.290729, -0.33931, -25.0835, 110.23, 94.4151, 0.142944, 0.67174, 0.726865, -9.8836, 141.223, 68.2425, 0.0977117, 0.613706, 0.783465, 36.3115, 152.124, 53.9421, 0.0977117, 0.613706, 0.783465, 16.587, 149.825, 58.2028, 0.0977117, 0.613706, 0.783465, 30.6428, 151.486, 54.6384, 0.854718, 0.0767049, -0.513394, 28.1217, 152.772, 71.0717, 0.669991, -0.256916, 0.696496, 60.1868, 157.789, 52.7222, 0.506759, -0.337615, 0.793229, 90.6987, 159.9, 34.1281, 0.506759, -0.337615, 0.793229, 78.1149, 159.398, 41.9536, 0.506759, -0.337615, 0.793229, 83.3593, 158.964, 33.9087, -0.505803, -0.803557, -0.313782, 43.9458, 138.426, 103.127, 0.45845, -0.566185, 0.685024, 55.4559, 114.171, 75.1526, 0.470292, -0.561795, 0.680597, 30.8256, 84.4908, 67.6729, 0.470292, -0.561795, 0.680597, 43.2962, 94.8532, 67.6092, 0.470292, -0.561795, 0.680597, 25.3437, 85.3563, 64.3407, -0.583837, -0.647257, -0.490094, 48.3828, 126.16, 116.361, 0.352444, -0.71729, 0.601065, 56.8196, 109.386, 92.0902, 0.299837, -0.732886, 0.610718, 34.2448, 90.9299, 81.025, 0.299837, -0.732886, 0.610718, 46.9099, 98.4002, 83.7716, 0.299837, -0.732886, 0.610718, 31.5402, 91.5533, 79.193, 
540, h, 1.11382, 93.5258, -22.0513, 112.086, 0.989915, 0.0682426, 0.124139, -0.124993, 0.833172, 0.538704, -0.0666666, -0.548787, 0.833299, 0.805677, 0.459651, -0.373637, 0.86621, 0.114963, -0.486275, 62.2677, 154.042, 88.9095, 0.583631, -0.467593, 0.663876, 98.8444, 160.954, 69.8299, 0.471786, -0.508766, 0.720121, 134.21, 165.033, 49.5421, 0.471786, -0.508766, 0.720121, 120.22, 163.791, 57.8299, 0.471786, -0.508766, 0.720121, 129.18, 163.489, 51.3057, 0.896745, 0.240785, -0.37131, -1.98722, 118.974, 98.9099, 0.187195, 0.675867, 0.712855, 13.9363, 148.53, 71.5344, 0.14771, 0.628063, 0.764014, 59.8868, 157.831, 55.0041, 0.14771, 0.628063, 0.764014, 40.4698, 155.654, 60.5478, 0.14771, 0.628063, 0.764014, 53.939, 156.811, 56.3612, 0.850117, 0.10516, -0.515987, 52.0422, 159.233, 73.505, 0.679463, -0.271655, 0.681567, 83.9016, 165.411, 55.1511, 0.517887, -0.34441, 0.783055, 114.253, 168.493, 36.4332, 0.517887, -0.34441, 0.783055, 101.733, 167.617, 44.3281, 0.517887, -0.34441, 0.783055, 109.437, 167.192, 38.1188, -0.521486, -0.794314, -0.311638, 68.2271, 144.757, 105.321, 0.456701, -0.573159, 0.680376, 79.8325, 120.772, 77.153, 0.464446, -0.57063, 0.677253, 54.4927, 91.7361, 70.0658, 0.464446, -0.57063, 0.677253, 67.2959, 101.677, 69.6612, 0.464446, -0.57063, 0.677253, 54.6781, 93.1188, 69.6109, -0.591546, -0.643879, -0.485275, 72.5871, 132.517, 118.605, 0.343034, -0.721433, 0.60155, 81.4962, 115.921, 94.3809, 0.296623, -0.73346, 0.611598, 58.5404, 97.8182, 83.8041, 0.296623, -0.73346, 0.611598, 71.4556, 104.993, 86.1442, 0.296623, -0.73346, 0.611598, 58.7578, 98.4784, 84.0201, 
541, h, 1.13441, 110.941, -15.9619, 105.588, 0.980638, 0.140597, 0.136316, -0.188697, 0.864567, 0.465744, -0.0523717, -0.482449, 0.874357, 0.785623, 0.48182, -0.388132, 0.875411, 0.155451, -0.457702, 78.7433, 160.404, 81.2562, 0.589694, -0.36692, 0.719466, 115.469, 169.592, 63.4671, 0.478639, -0.411043, 0.775853, 151.265, 175.142, 44.3246, 0.478639, -0.411043, 0.775853, 137.072, 173.428, 52.1721, 0.478639, -0.411043, 0.775853, 146.135, 173.854, 46.8532, 0.880883, 0.307554, -0.359801, 16.6922, 121.869, 92.3583, 0.115239, 0.745714, 0.656224, 30.5151, 151.358, 63.7938, 0.0614114, 0.679456, 0.731142, 75.8404, 164.289, 47.969, 0.0614114, 0.679456, 0.731142, 56.5792, 160.458, 53.1478, 0.0614114, 0.679456, 0.731142, 68.3276, 162.224, 50.6541, 0.860253, 0.175401, -0.478747, 68.7504, 163.528, 65.1567, 0.67134, -0.163914, 0.722797, 100.662, 172.591, 48.1395, 0.508978, -0.24001, 0.826642, 131.466, 178.086, 30.7681, 0.508978, -0.24001, 0.826642, 118.706, 176.27, 38.0976, 0.508978, -0.24001, 0.826642, 126.289, 176.627, 33.2186, -0.510025, -0.833357, -0.213051, 84.7234, 152.996, 98.5887, 0.469692, -0.479388, 0.741335, 99.2218, 127.726, 73.0036, 0.47245, -0.478387, 0.740227, 74.0386, 98.1171, 69.9414, 0.47245, -0.478387, 0.740227, 86.9607, 107.692, 67.8818, 0.47245, -0.478387, 0.740227, 75.5807, 99.6162, 69.5806, -0.558863, -0.723272, -0.405647, 89.4215, 142.272, 113.018, 0.369234, -0.641493, 0.672423, 100.77, 124.817, 90.4763, 0.347708, -0.648471, 0.677189, 78.558, 104.736, 82.6517, 0.347708, -0.648471, 0.677189, 91.2841, 112.541, 83.5911, 0.347708, -0.648471, 0.677189, 80.0024, 105.826, 83.1004, 
542, h, 1.14272, 116.043, -6.41969, 92.4189, 0.925445, 0.338828, 0.169549, -0.369555, 0.905918, 0.206743, -0.0835474, -0.253987, 0.963593, 0.74258, 0.493878, -0.452394, 0.878291, 0.0209094, -0.47767, 81.7617, 169.082, 64.64, 0.548858, -0.0460487, 0.834646, 118.406, 173.924, 45.0601, 0.477768, -0.0771122, 0.875095, 154.347, 173.638, 25.4128, 0.477768, -0.0771122, 0.875095, 140.08, 174.44, 33.2724, 0.477768, -0.0771122, 0.875095, 148.683, 175.212, 44.1248, 0.829879, 0.408942, -0.379562, 25.5245, 124.354, 81.8233, -0.0806203, 0.90296, 0.422094, 36.0123, 148.97, 47.7555, -0.155423, 0.822799, 0.546668, 79.3675, 167.458, 32.2546, -0.155423, 0.822799, 0.546668, 60.5673, 161.07, 36.5248, -0.155423, 0.822799, 0.546668, 71.7832, 163.542, 47.8457, 0.864299, 0.106471, -0.491581, 73.4059, 165.885, 47.6467, 0.5972, 0.161674, 0.785629, 105.048, 172.987, 29.2519, 0.481415, 0.107988, 0.869815, 136.105, 175.851, 11.7075, 0.481415, 0.107988, 0.869815, 123.177, 175.22, 18.9408, 0.481415, 0.107988, 0.869815, 129.378, 177.885, 30.4503, -0.474352, -0.877276, 0.0733277, 86.6955, 167.832, 83.7487, 0.445909, -0.168328, 0.879108, 107.053, 138.904, 67.8717, 0.446608, -0.16803, 0.87881, 82.5572, 109.727, 74.7418, 0.446608, -0.16803, 0.87881, 95.6497, 117.814, 69.6345, 0.446608, -0.16803, 0.87881, 82.8077, 106.307, 73.0929, -0.56401, -0.821008, -0.0885372, 91.2313, 162.431, 100.94, 0.380654, -0.358455, 0.852415, 106.161, 140.786, 85.1223, 0.385166, -0.356397, 0.851251, 83.6402, 119.979, 86.6008, 0.385166, -0.356397, 0.851251, 96.5878, 126.851, 83.6195, 0.385166, -0.356397, 0.851251, 85.2648, 116.435, 86.6812, 
543, h, 1.10948, 116.732, -6.67064, 71.6323, 0.956235, 0.25506, 0.143385, -0.280041, 0.939802, 0.195827, -0.0848058, -0.227411, 0.970099, 0.785711, 0.407035, -0.465813, 0.84044, -0.132034, -0.525573, 83.3656, 167.533, 43.975, 0.565209, -0.143588, 0.812355, 119.05, 165.161, 22.2801, 0.504665, -0.162627, 0.84786, 153.297, 158.874, 0.689293, 0.504665, -0.162627, 0.84786, 139.79, 161.903, 9.31024, 0.504665, -0.162627, 0.84786, 149.08, 172.767, 38.3981, 0.864943, 0.298891, -0.403159, 22.3387, 129.989, 61.9937, 0.0525496, 0.891929, 0.449112, 35.1829, 153.596, 28.0188, -0.0217214, 0.824857, 0.564924, 80.2686, 166.002, 11.6379, -0.0217214, 0.824857, 0.564924, 60.7754, 162.44, 16.0899, -0.0217214, 0.824857, 0.564924, 71.7834, 163.542, 47.8446, 0.844681, -0.0521465, -0.532724, 74.1081, 165.992, 27.2198, 0.638766, 0.0575163, 0.767248, 105.609, 166.626, 7.28692, 0.534276, 0.0215069, 0.845036, 135.81, 164.007, -11.741, 0.534276, 0.0215069, 0.845036, 123.327, 165.532, -3.88719, 0.534276, 0.0215069, 0.845036, 129.739, 176.809, 27.6287, -0.68289, -0.714656, 0.15142, 88.7183, 165.046, 62.8485, 0.448615, -0.252764, 0.857237, 107.212, 136.268, 44.5957, 0.452863, -0.251498, 0.855374, 76.3427, 117.361, 55.3802, 0.452863, -0.251498, 0.855374, 90.7955, 119.087, 48.2359, 0.452863, -0.251498, 0.855374, 83.0008, 107.624, 72.1981, -0.73892, -0.673646, 0.0141182, 93.0686, 158.557, 79.7083, 0.358122, -0.431828, 0.827812, 106.997, 137.585, 62.1653, 0.397505, -0.418912, 0.816396, 80.7682, 124.448, 68.1951, 0.397505, -0.418912, 0.816396, 94.4548, 126.151, 62.405, 0.397505, -0.418912, 0.816396, 85.4532, 117.668, 85.7434, 
544, h, 1.10463, 111.251, -3.31043, 53.3747, 0.983799, 0.130754, 0.122647, -0.160623, 0.946727, 0.279121, -0.0796169, -0.294299, 0.952391, 0.816486, 0.341423, -0.465598, 0.795248, -0.187559, -0.576544, 78.8337, 169.724, 26.1892, 0.567727, -0.281549, 0.773573, 112.938, 164.581, 2.52234, 0.514644, -0.293873, 0.805469, 145.259, 156.147, -21.2061, 0.514644, -0.293873, 0.805469, 132.563, 159.952, -11.7053, 0.514644, -0.293873, 0.805469, 149.045, 172.539, 37.6302, 0.86331, 0.273637, -0.42405, 14.0575, 138.862, 43.7978, 0.182626, 0.837382, 0.515209, 27.505, 165.066, 12.032, 0.0836559, 0.75103, 0.654947, 72.6549, 175.235, -5.39538, 0.0836559, 0.75103, 0.654947, 53.0492, 173.163, -0.515061, 0.0836559, 0.75103, 0.654947, 71.6638, 164.077, 45.1479, 0.799924, -0.119213, -0.58814, 68.9169, 170.775, 9.77677, 0.665318, -0.0883555, 0.741313, 99.0571, 168.6, -12.061, 0.577652, -0.112592, 0.808481, 127.576, 163.676, -33.1232, 0.577652, -0.112592, 0.808481, 115.836, 166.1, -24.3975, 0.577652, -0.112592, 0.808481, 129.733, 176.683, 27.1067, -0.765473, -0.628674, 0.137188, 84.4256, 165.01, 44.5618, 0.439438, -0.378397, 0.814684, 100.16, 137.073, 22.7588, 0.453322, -0.375566, 0.808362, 67.7171, 122.437, 34.1526, 0.453322, -0.375566, 0.808362, 81.7575, 121.959, 26.0568, 0.453322, -0.375566, 0.808362, 82.8909, 107.84, 71.7404, -0.819269, -0.573227, -0.0144444, 88.4383, 156.636, 60.657, 0.325518, -0.54143, 0.775172, 100.384, 136.411, 40.913, 0.360153, -0.534014, 0.76493, 72.9778, 126.802, 47.1084, 0.360153, -0.534014, 0.76493, 86.478, 126.681, 40.6679, 0.360153, -0.534014, 0.76493, 85.4356, 117.701, 85.6369, 
545, h, 1.11312, 106.084, -6.61017, 42.8057, 0.976843, 0.180075, 0.115542, -0.202592, 0.952144, 0.228862, -0.0688003, -0.24697, 0.966578, 0.781914, 0.385214, -0.490123, 0.821982, -0.148797, -0.549732, 72.3404, 166.636, 14.6301, 0.579983, -0.136671, 0.803082, 107.246, 163.29, -8.17549, 0.530494, -0.151095, 0.834114, 140.748, 156.393, -30.7323, 0.530494, -0.151095, 0.834114, 127.53, 159.618, -21.7415, 0.530494, -0.151095, 0.834114, 148.916, 172.329, 36.7955, 0.82127, 0.377419, -0.427868, 11.1313, 130.433, 34.6627, 0.075939, 0.8996, 0.430062, 20.6888, 156.751, 1.60825, -0.0414931, 0.78746, 0.614968, 64.4068, 172.184, -15.2043, -0.0414931, 0.78746, 0.614968, 44.989, 167.918, -11.0518, -0.0414931, 0.78746, 0.614968, 70.4061, 165.236, 37.0884, 0.814555, -0.0751061, -0.575204, 62.7072, 164.915, -1.89426, 0.655692, 0.0623097, 0.752453, 93.1083, 164.519, -23.4735, 0.578738, 0.0376413, 0.814644, 122.23, 161.131, -44.0056, 0.578738, 0.0376413, 0.814644, 110.194, 162.944, -35.5387, 0.578738, 0.0376413, 0.814644, 129.581, 176.433, 25.9696, -0.689255, -0.697796, 0.194957, 78.0523, 164.434, 33.4336, 0.462679, -0.243067, 0.852553, 97.4121, 136.628, 14.5803, 0.480012, -0.238251, 0.84429, 66.711, 119.533, 27.2109, 0.480012, -0.238251, 0.84429, 80.8423, 119.853, 19.2671, 0.480012, -0.238251, 0.84429, 82.8401, 107.892, 71.5683, -0.755653, -0.654913, 0.00877529, 82.657, 158.208, 50.3248, 0.368804, -0.421203, 0.828596, 97.6382, 137.671, 33.1382, 0.373463, -0.419826, 0.827207, 71.0753, 125.936, 39.1751, 0.373463, -0.419826, 0.827207, 84.8122, 126.555, 33.2872, 0.373463, -0.419826, 0.827207, 85.4209, 117.713, 85.5752, 
